,Team,Season,AVG(Score),AVG(fgm),AVG(fga),AVG(fgm3),AVG(fga3),AVG(ftm),AVG(fta),AVG(dr),AVG(ast),AVG(stl),AVG(blk),AVG(pf)
184,1307,2003,69.59259259,23,55.33333333,7.888888889,21.88888889,15.7037037,21.2962963,21.37037037,11.66666667,5.703703704,2.62962963,18.25925926
185,1308,2003,73.10714286,25.71428571,57.46428571,5.821428571,16.78571429,15.85714286,21.5,23.57142857,12.46428571,6.607142857,4.035714286,16.35714286
186,1309,2003,69.51851852,24.51851852,55.14814815,5.37037037,13.48148148,15.11111111,22.37037037,23.59259259,12.07407407,6.037037037,3.777777778,17.33333333
187,1310,2003,74.5862069,26.06896552,56.27586207,5.034482759,15.31034483,17.4137931,25.4137931,22.89655172,14.24137931,7.586206897,3.24137931,17.51724138
188,1311,2003,53.40740741,18.77777778,49.22222222,5.259259259,15.59259259,10.59259259,15.92592593,20.33333333,9.666666667,5.555555556,0.814814815,19.11111111
189,1313,2003,62.96551724,22.20689655,52.44827586,4.482758621,14.68965517,14.06896552,21.79310345,22.72413793,9.689655172,7.793103448,4.103448276,18.89655172
190,1314,2003,71.15625,25.28125,59.0625,8.09375,23.3125,12.5,18.875,23.0625,15.3125,8.15625,4.6875,17.25
191,1317,2003,69.03846154,24.34615385,57.88461538,5.730769231,17.26923077,14.61538462,20.57692308,23.88461538,12.80769231,6.230769231,3.730769231,22.11538462
192,1318,2003,72.17241379,25.82758621,60.93103448,6.75862069,21.24137931,13.75862069,20.10344828,21.96551724,13.27586207,9.206896552,2.896551724,22.17241379
193,1319,2003,71.69230769,25.80769231,56.73076923,8.153846154,21.07692308,11.92307692,18.61538462,24.92307692,14.96153846,5.076923077,2.961538462,19.80769231
194,1320,2003,65.14814815,22.92592593,51.22222222,7.777777778,20.66666667,11.51851852,16.96296296,22.85185185,13.92592593,4.962962963,1.740740741,16.51851852
195,1321,2003,62.62068966,21.51724138,50.17241379,6.862068966,21.75862069,12.72413793,18.24137931,20.17241379,14.79310345,6.896551724,2.793103448,17.68965517
196,1322,2003,62.2962963,22.33333333,56.77777778,3.333333333,12.33333333,14.2962963,22.66666667,22.44444444,10.85185185,7.962962963,3.888888889,21.81481481
197,1323,2003,80.09677419,27.22580645,60.67741935,8.290322581,21.77419355,17.35483871,22.83870968,26.87096774,16.90322581,7.451612903,5.64516129,16.22580645
198,1324,2003,77.38461538,26.61538462,58.73076923,6.576923077,19.61538462,17.57692308,25.46153846,23.57692308,13.73076923,7.576923077,3.269230769,18.53846154
199,1325,2003,71.3,24.06666667,52.93333333,6.2,17.1,16.96666667,24.9,23.36666667,14.2,6.3,2.533333333,19.06666667
200,1326,2003,64.41935484,21.38709677,52.09677419,4.870967742,14.22580645,16.77419355,23.64516129,23,11.61290323,5.225806452,1.935483871,18.25806452
201,1328,2003,71.16666667,25.26666667,56.53333333,7.466666667,18.96666667,13.16666667,18.6,24.96666667,14.16666667,6.933333333,3.766666667,18.6
202,1329,2003,68.72413793,24.65517241,55.4137931,4.862068966,12.96551724,14.55172414,22.34482759,24.06896552,12.24137931,8.793103448,5.586206897,20.13793103
203,1330,2003,66.62962963,23.22222222,57.74074074,5.851851852,18.33333333,14.33333333,20.40740741,23.85185185,14.22222222,8.259259259,2.777777778,18.33333333
204,1331,2003,76.18518519,24.92592593,56.48148148,7.62962963,20.62962963,18.7037037,25.07407407,25.37037037,15.37037037,5.296296296,4.555555556,19.7037037
205,1332,2003,82.21875,28.59375,62,9,23,16.03125,20.65625,24.5,17.46875,8.03125,2.78125,20.9375
206,1333,2003,67.48148148,23.74074074,56.92592593,4.518518519,15.11111111,15.48148148,22.62962963,24.7037037,13.37037037,5.296296296,3.518518519,16.55555556
207,1334,2003,65.92857143,23.42857143,56.57142857,6.785714286,20.85714286,12.28571429,17.32142857,23.25,11.78571429,5.785714286,2.714285714,19.71428571
208,1335,2003,70.18518519,24,51.51851852,9,21.85185185,13.18518519,18.77777778,24.18518519,14.85185185,7.185185185,2.148148148,17.77777778
209,1336,2003,63.07142857,22.75,56.75,6.142857143,18.71428571,11.42857143,15.53571429,20.25,11.42857143,5.892857143,3.821428571,20.39285714
210,1337,2003,78.39285714,28.71428571,62.07142857,7.857142857,20.28571429,13.10714286,18.10714286,22.64285714,13.5,6.821428571,3.107142857,18.57142857
211,1338,2003,74.6,26.86666667,53.5,6.366666667,17.76666667,14.5,22.8,25.36666667,17.76666667,8.066666667,4.1,17.96666667
212,1339,2003,67.62962963,22.07407407,53.96296296,7.074074074,21.14814815,16.40740741,22.48148148,19.55555556,13.77777778,7.259259259,2.518518519,21.77777778
213,1340,2003,57.04,19.48,49.32,4.68,14.28,13.4,19.96,22.36,9.96,5.12,2.68,20.2
214,1341,2003,70.4137931,24.62068966,56.20689655,4.965517241,15.75862069,16.20689655,23.20689655,26.55172414,11.86206897,6.620689655,1.517241379,19.65517241
215,1343,2003,65.23076923,23.15384615,49.92307692,7.692307692,22.5,11.23076923,16.34615385,20.30769231,14.57692308,7.269230769,1.692307692,17.92307692
216,1344,2003,72.06896552,24.86206897,57.5862069,6.620689655,19.51724138,15.72413793,20,22.62068966,14.82758621,8.724137931,5.724137931,17.37931034
217,1345,2003,71.75,23.75,54.39285714,5.107142857,15.5,19.14285714,25.5,23.46428571,12.25,7.178571429,2.928571429,19.82142857
218,1346,2003,74.32142857,26.28571429,58.21428571,6.607142857,18.64285714,15.14285714,22.17857143,23.14285714,16.67857143,7.642857143,2.535714286,21.39285714
219,1347,2003,63.1,21.4,57.83333333,6.2,18.76666667,14.1,21,23.2,9.266666667,5.533333333,3.3,19.53333333
220,1348,2003,70.65517241,24.48275862,61.34482759,5.413793103,17.72413793,16.27586207,24.34482759,23,13.24137931,8.24137931,2.413793103,20.27586207
221,1349,2003,72.85185185,25.25925926,54.81481481,6.259259259,16.14814815,16.07407407,21.55555556,23.51851852,15.2962963,8.074074074,3.222222222,20.48148148
222,1350,2003,65.71428571,22.89285714,54.96428571,6.642857143,19.46428571,13.28571429,18.92857143,22.28571429,13.03571429,6.607142857,3.964285714,18.25
223,1351,2003,66.96428571,23.82142857,57,6.928571429,22.96428571,12.39285714,16.89285714,22.82142857,13.21428571,7.25,3.464285714,18
224,1352,2003,70.92307692,25.26923077,53.92307692,7.192307692,19.15384615,13.19230769,18.38461538,21.03846154,11.61538462,5.384615385,2.115384615,18.42307692
225,1353,2003,67.64285714,24.07142857,60.92857143,6.642857143,19.96428571,12.85714286,19.57142857,22.35714286,12.5,9.214285714,5.25,20.96428571
226,1354,2003,72.8,24.8,54.36666667,5.166666667,15.46666667,18.03333333,25.8,24.26666667,10.26666667,8,2.9,20.73333333
227,1356,2003,74.53333333,27.36666667,57.86666667,6.1,15.83333333,13.7,19.4,22.46666667,13.56666667,7.966666667,3.2,19.33333333
228,1357,2003,68.92857143,26.17857143,63.14285714,6.214285714,18.39285714,10.35714286,14.64285714,20.46428571,13.64285714,8.928571429,2.214285714,19.82142857
229,1358,2003,71.77777778,24.2962963,53.37037037,6.481481481,18.07407407,16.7037037,23.51851852,25.96296296,15.59259259,7.814814815,5.592592593,19.59259259
230,1359,2003,63.07407407,21.88888889,46.66666667,9,24.33333333,10.2962963,14.18518519,23.40740741,15.81481481,4.666666667,1.481481481,17.62962963
231,1360,2003,74.67857143,25.21428571,53.53571429,6.928571429,18.03571429,17.32142857,26.32142857,26.35714286,16.39285714,5.392857143,3.428571429,20.14285714
232,1361,2003,71.96296296,26.11111111,56.40740741,5.925925926,16.81481481,13.81481481,20.2962963,21.55555556,14.22222222,6.444444444,2.703703704,20.22222222
233,1362,2003,69.46428571,25.25,54.60714286,6.892857143,18.17857143,12.07142857,16.89285714,21.25,13.92857143,5.392857143,1.714285714,19.64285714
234,1363,2003,64.34615385,24.07692308,57.88461538,4.115384615,12.88461538,12.07692308,19.23076923,18.69230769,12.69230769,6.807692308,0.961538462,21.19230769
235,1364,2003,64.64516129,21.61290323,48.80645161,6.903225806,18.25806452,14.51612903,19.61290323,21.70967742,12.80645161,5.806451613,0.967741935,18.09677419
236,1365,2003,64.22222222,22.40740741,53.55555556,6.037037037,17.2962963,13.37037037,19.66666667,24.07407407,11.96296296,5.518518519,1.851851852,19.2962963
237,1366,2003,61.62962963,23.2962963,62.55555556,4.333333333,16.14814815,10.7037037,17.81481481,21.92592593,9.962962963,9.37037037,3.259259259,25.74074074
238,1368,2003,64.16,22,55.4,6.16,20.76,14,20.72,20.2,12,8.04,1.32,21.2
239,1369,2003,70.67857143,25.78571429,56.71428571,7.107142857,17.57142857,12,16.46428571,21.85714286,17.53571429,5.285714286,2,17.60714286
240,1371,2003,67.89655172,24.37931034,56.44827586,4.689655172,14.72413793,14.44827586,20.89655172,23.79310345,13.31034483,7.413793103,3.275862069,19.44827586
241,1372,2003,70.44444444,24.81481481,52.33333333,5.037037037,13.40740741,15.77777778,21.96296296,20.66666667,12.2962963,8.740740741,2.148148148,19.07407407
242,1373,2003,75.24137931,25.20689655,58.24137931,6.034482759,16.89655172,18.79310345,26.06896552,24.96551724,14.13793103,7.103448276,3.275862069,20.79310345
243,1374,2003,72.83333333,25,57.63333333,5.566666667,18.03333333,17.26666667,24.3,24.3,12.9,7.8,4.966666667,18.7
244,1375,2003,70.34615385,24.88461538,57.34615385,7.653846154,21.38461538,12.92307692,18.65384615,19.80769231,12.46153846,8.346153846,1.076923077,18.5
245,1376,2003,65.67857143,23.96428571,56.85714286,5.142857143,17.39285714,12.60714286,18.46428571,21.53571429,13.85714286,8.357142857,3.285714286,17.39285714
246,1378,2003,67.92857143,24.89285714,58.10714286,6.071428571,18.07142857,12.07142857,18.92857143,25.25,15.60714286,8.535714286,4.607142857,18.53571429
247,1379,2003,66.86206897,23.27586207,56.5862069,4.034482759,14.17241379,16.27586207,23.68965517,24.82758621,13.13793103,6.344827586,3.413793103,18.96551724
248,1380,2003,67.22222222,25.40740741,62.07407407,5.259259259,18.18518519,11.14814815,17.77777778,23.85185185,13.07407407,6.703703704,4.185185185,18.55555556
249,1381,2003,66.88461538,23.65384615,50.88461538,6.230769231,16.30769231,13.34615385,18.61538462,21,13.15384615,7.423076923,3,20.38461538
250,1382,2003,79.48148148,27.88888889,65.66666667,10.03703704,27,13.66666667,18,21.62962963,15.44444444,8.148148148,2.333333333,19.96296296
251,1383,2003,76.03333333,26.16666667,56.93333333,7.433333333,20.83333333,16.26666667,23.46666667,21.6,15.53333333,8.966666667,3.833333333,22.1
252,1384,2003,68.28571429,24.32142857,55.89285714,6.142857143,17.10714286,13.5,19.89285714,22.21428571,13.46428571,7.5,2.321428571,17.71428571
253,1385,2003,71.37931034,25.55172414,63,5.793103448,18.24137931,14.48275862,21.79310345,21.03448276,11.82758621,9.655172414,4.413793103,19.86206897
254,1386,2003,70.62068966,24.24137931,54.4137931,8.034482759,21.86206897,14.10344828,20.65517241,24.13793103,14,7.206896552,5.551724138,18.75862069
255,1387,2003,61,21.93103448,50.44827586,5.620689655,16.44827586,11.51724138,17.37931034,21.37931034,12.31034483,6.068965517,2.551724138,18.10344828
256,1388,2003,66.31034483,21.86206897,48.79310345,5.379310345,14.44827586,17.20689655,24.24137931,23.82758621,11.4137931,6.379310345,3.344827586,21.96551724
257,1389,2003,73.51724138,26.96551724,64.24137931,6.862068966,20.31034483,12.72413793,17.93103448,21.4137931,12.82758621,8.103448276,3.827586207,22.10344828
258,1390,2003,72.25806452,25.64516129,58.03225806,6.935483871,19.38709677,14.03225806,20.77419355,25.12903226,14.64516129,5.516129032,3.35483871,18.51612903
259,1391,2003,71.38461538,25.34615385,63.92307692,5.5,17.73076923,15.19230769,20.34615385,18.84615385,11.5,10.84615385,1.884615385,18.76923077
260,1392,2003,64.26923077,22.42307692,51.57692308,4.346153846,12.96153846,15.07692308,21.96153846,21.19230769,12.38461538,6.807692308,2.153846154,17.15384615
261,1393,2003,80.10344828,29.24137931,62.20689655,5.24137931,15.86206897,16.37931034,23.62068966,26.89655172,14.96551724,8.310344828,7.275862069,16.5862069
262,1394,2003,75.07692308,26.57692308,59.38461538,4.038461538,12.80769231,17.88461538,24.38461538,23.19230769,13.19230769,7.692307692,2.192307692,19.34615385
263,1395,2003,76.64285714,25.92857143,60.96428571,7.071428571,21.89285714,17.71428571,26,25.21428571,14.39285714,6.928571429,2.107142857,21
264,1396,2003,66.73333333,24.13333333,59.26666667,8.166666667,24.63333333,10.3,15.4,21.3,10.43333333,9.166666667,3.533333333,16.46666667
265,1397,2003,68.57142857,24,52.57142857,6.25,16.82142857,14.32142857,19.67857143,24.46428571,15.75,5.928571429,3.285714286,17.64285714
266,1398,2003,72.2,26.28,62.04,6.92,21.2,12.72,19.08,21.12,13.2,8.44,3.84,22
267,1399,2003,73.5862069,25.37931034,53.13793103,5.137931034,14,17.68965517,24.51724138,24.68965517,15.72413793,6.931034483,3.482758621,20.20689655
268,1400,2003,78.85714286,28,62.42857143,5.857142857,16.78571429,17,23.78571429,26.14285714,14.5,6.392857143,3.857142857,20.35714286
269,1401,2003,71.96428571,25.21428571,59.03571429,7.035714286,19.39285714,14.5,21,25.85714286,15.96428571,6.071428571,2.107142857,19.75
270,1402,2003,71.55555556,23.77777778,53.55555556,7.925925926,22.33333333,16.07407407,22.74074074,22.37037037,14.25925926,9.296296296,3.37037037,20.07407407
271,1403,2003,73.53333333,28.43333333,60.86666667,3.366666667,10.46666667,13.3,20.13333333,22.9,16.33333333,8.6,2.5,16.53333333
272,1404,2003,74.16666667,26.83333333,58.75,7.5,22.58333333,13,19.20833333,21.70833333,15.70833333,8.458333333,2.708333333,20.41666667
273,1405,2003,70.13793103,24.5862069,54.65517241,8.551724138,22.06896552,12.4137931,18.68965517,21.4137931,13.17241379,7.310344828,2.896551724,20.20689655
274,1406,2003,56.82142857,21,50.03571429,4.214285714,12.5,10.60714286,14.96428571,22.96428571,13.39285714,5.785714286,4.892857143,16.5
275,1407,2003,79.36666667,28.23333333,65.33333333,9.466666667,28.33333333,13.43333333,19.53333333,24.7,15.06666667,9.533333333,5.2,16.6
276,1408,2003,71.03333333,26.53333333,56.76666667,5.833333333,16.03333333,12.13333333,18.23333333,23.36666667,15.8,7.633333333,3.233333333,17.2
277,1409,2003,73.51612903,26.38709677,57.03225806,6.64516129,18.32258065,14.09677419,19.38709677,25.80645161,14.77419355,7.580645161,5,17.32258065
278,1410,2003,61,22.07692308,56.19230769,5.038461538,16.88461538,11.80769231,19.88461538,22.19230769,12.11538462,6.730769231,1.076923077,19.46153846
279,1411,2003,72.8,24.73333333,55.26666667,5.933333333,18.5,17.4,28.06666667,24.8,14.2,6.433333333,2.233333333,18.3
280,1412,2003,77,28.33333333,63.93333333,6.4,19.73333333,13.93333333,20.73333333,22.06666667,14.9,11.8,2.7,21.16666667
281,1414,2003,69.21428571,23.82142857,53.57142857,5.857142857,15.60714286,15.71428571,21.46428571,22.57142857,11.85714286,7.071428571,2.642857143,19.57142857
282,1415,2003,65.34782609,22.52173913,52.95652174,6.130434783,17.52173913,14.17391304,19.47826087,20.60869565,12.04347826,5.652173913,1.434782609,21.30434783
283,1416,2003,71.74193548,25.29032258,56,6.451612903,18.06451613,14.70967742,20.03225806,24.03225806,14.09677419,8.129032258,3.064516129,18.77419355
284,1417,2003,75.20689655,27.79310345,60.48275862,5.724137931,15.48275862,13.89655172,19.93103448,24.86206897,14.62068966,5.586206897,3.24137931,19
285,1418,2003,76.03571429,27.32142857,58.46428571,6.785714286,20.96428571,14.60714286,22.14285714,22.96428571,14.82142857,7.964285714,3.928571429,18.78571429
286,1419,2003,71.40740741,25.92592593,62.07407407,4.37037037,15.40740741,15.18518519,24.81481481,22.25925926,12.77777778,9,3.296296296,22.22222222
287,1420,2003,63.07407407,23.22222222,53.85185185,3.592592593,12.81481481,13.03703704,19.44444444,23,13.2962963,7.37037037,2.740740741,18.92592593
288,1421,2003,71.20689655,24.37931034,56.79310345,6.482758621,18,15.96551724,20.93103448,23.17241379,13.03448276,7.068965517,3,19.10344828
289,1422,2003,69.96428571,26.03571429,59.10714286,6.321428571,17.85714286,11.57142857,16.07142857,22.75,13.78571429,6.964285714,3.607142857,19.96428571
290,1423,2003,71.36666667,26.03333333,56.4,6.766666667,18.4,12.53333333,18.2,23.13333333,14.66666667,9.2,1.9,18.43333333
291,1424,2003,75.58064516,26.41935484,56.03225806,5.903225806,16.29032258,16.83870968,23.64516129,22.22580645,14.38709677,8.838709677,3.290322581,19.74193548
292,1425,2003,76.5,27.63333333,66.3,6.2,19.16666667,15.03333333,21.5,23.1,13.7,9.166666667,3.5,21.83333333
293,1426,2003,62.62962963,23.2962963,53.03703704,2.518518519,9.740740741,13.51851852,20.03703704,23.77777778,13.66666667,6.111111111,2.962962963,16.55555556
294,1427,2003,66.15384615,21.5,53.61538462,6.846153846,20.53846154,16.30769231,23,24.11538462,12.03846154,5.038461538,2.269230769,20.26923077
295,1428,2003,66.73333333,23.16666667,50.73333333,7.166666667,18.76666667,13.23333333,18.8,23.2,13.2,4.666666667,3.766666667,20.1
296,1429,2003,65.96666667,23.7,51.93333333,4.033333333,12.13333333,14.53333333,20.23333333,22.36666667,13.9,5.066666667,2,16.1
297,1431,2003,62.65517241,22.55172414,51.75862069,5.586206897,15.34482759,11.96551724,17.62068966,23.96551724,12.06896552,5.379310345,3.75862069,19.27586207
298,1433,2003,74.03571429,26.82142857,59.71428571,6.392857143,17.5,14,19.75,26.14285714,12.17857143,6.285714286,5.071428571,18.75
299,1434,2003,71.13333333,24.9,53.3,5.5,16.06666667,15.83333333,24.16666667,24.16666667,17.16666667,8.8,3.866666667,18.8
300,1435,2003,68.89655172,24.72413793,56.55172414,6.24137931,19,13.20689655,19,22.68965517,14.24137931,7.793103448,3.931034483,19.24137931
301,1436,2003,67.79310345,24.82758621,55.86206897,5.275862069,15.48275862,12.86206897,19.55172414,25.72413793,14.20689655,6.862068966,2.965517241,15.89655172
302,1437,2003,72.2,24.83333333,59.06666667,6.666666667,19.1,15.86666667,22.26666667,23.7,13.06666667,7.5,3.4,20.9
303,1438,2003,73.37931034,26.31034483,58.93103448,7.482758621,20,13.27586207,20.17241379,24.51724138,14.20689655,5.689655172,4.206896552,20.13793103
304,1439,2003,70.20689655,24.75862069,58.4137931,6.172413793,17.65517241,14.51724138,21.82758621,21.89655172,12.89655172,7.034482759,4.344827586,18.27586207
305,1440,2003,63.66666667,23.7037037,58.07407407,4.888888889,17.2962963,11.37037037,17.59259259,23.55555556,14.37037037,6.407407407,3.518518519,20.59259259
306,1441,2003,69.66666667,24.16666667,57.5,6.833333333,20.04166667,14.5,19.20833333,21.20833333,12.375,6.291666667,3.833333333,19.75
307,1442,2003,64.42307692,23.26923077,54.42307692,6.115384615,19.11538462,11.76923077,17.69230769,21.03846154,15.26923077,5.269230769,2.153846154,18.5
308,1443,2003,73.09677419,25.70967742,55.90322581,7.709677419,21.03225806,13.96774194,21.09677419,23.25806452,14.19354839,7.064516129,3.548387097,18.4516129
309,1444,2003,69.86206897,24.34482759,56.20689655,5.793103448,17.17241379,15.37931034,22.24137931,21.5862069,12.75862069,8.965517241,2.551724138,19.86206897
310,1447,2003,75.5483871,27.22580645,57.67741935,7.032258065,18.32258065,14.06451613,19.29032258,22.35483871,16.09677419,7.516129032,2.806451613,17.58064516
311,1448,2003,78.4137931,26.13793103,57.24137931,6.103448276,17.72413793,20.03448276,26.62068966,26.93103448,14.5862069,6.413793103,4.379310345,18.48275862
